window_id,recording_id,participant,label,t_start,fold,vert_std,vert_iqr,vert_p2p,vert_p95abs,vert_madiff,vert_kurt,vert_skew,vert_zcr,vertbp_std,vertbp_iqr,vertbp_p2p,vertbp_p95abs,vertbp_madiff,vertbp_kurt,vertbp_skew,vertbp_zcr,horiz_std,horiz_iqr,horiz_p2p,horiz_p95abs,horiz_madiff,horiz_kurt,horiz_skew,horiz_zcr,gyro_std,gyro_iqr,gyro_p2p,gyro_p95abs,gyro_madiff,gyro_kurt,gyro_skew,gyro_zcr,tacc_std,tacc_iqr,tacc_p2p,tacc_p95abs,tacc_madiff,tacc_kurt,tacc_skew,tacc_zcr,vert_bp0.5-3,vert_bf0.5-3,vert_bp3-8,vert_bf3-8,vert_bp8-15,vert_bf8-15,vert_bp15-30,vert_bf15-30,vert_bp30-50,vert_bf30-50,vert_centroid,vert_domfreq,vert_spec_entropy,gyro_bp0.5-3,gyro_bf0.5-3,gyro_bp3-8,gyro_bf3-8,gyro_bp8-15,gyro_bf8-15,gyro_bp15-30,gyro_bf15-30,gyro_bp30-50,gyro_bf30-50,gyro_centroid,gyro_domfreq,gyro_spec_entropy
P02_S03_W014,P02_S03,P02,smooth,33.19904907226562,2,2.0871365,2.3559748083353043,9.223316,4.088183,0.3531443,2.6614628,-0.8083536,0.05764411027568922,0.766491,0.9617253914475441,4.4302387,1.4588553,0.30749255,3.14784,0.24605821,0.16290726817042606,0.5433227,0.7666983157396317,2.5133705,1.0182549,0.27196655,2.3762498,0.21949951,0.20300751879699247,0.5481525,0.9096971601247787,2.0714345,0.8980544,0.08672392,1.8471991,0.00864367,0.047619047619047616,2.0491903,2.3332769870758057,9.2441635,4.030861,0.3552762,2.652309,-0.79754114,0.06265664160401002,107441.42550770167,0.8453835694461684,13630.195775038495,0.10724674865493243,4986.195730760632,0.03923298601921015,1005.5136092679624,0.007911703331493089,28.594299497554886,0.00022498911254042266,2.5043470271530333,1.25,2.2067773707255323,7653.297962115897,0.8099199390630583,1606.5226143474083,0.1700122880823981,170.12369004572543,0.01800355472334477,18.360338862749284,0.0019430060878988437,1.1427955889110821,0.00012093778895242485,2.4658095657458983,2.25,2.206508893014117
P02_S03_W015,P02_S03,P02,smooth,35.205521240234376,2,2.0729232,2.302334189414978,8.672856,4.0107756,0.34171137,2.6758807,-0.78000796,0.05513784461152882,0.74335206,0.9433328807353973,4.12475,1.4456167,0.2846013,2.9519336,0.13418598,0.16541353383458646,0.5460656,0.8164147138595581,2.3911085,1.0199455,0.26439232,2.305599,0.23104417,0.18045112781954886,0.5509352,0.9838768094778061,2.014456,0.87011456,0.08600092,1.7517447,-0.116745435,0.05263157894736842,2.0318193,2.3577747344970703,8.617178,3.8871634,0.34020308,2.6548188,-0.76568556,0.06265664160401002,103800.70797160054,0.8726239347783376,7679.195721236739,0.06455688132716741,6745.998334722445,0.056711748174821656,687.4273852340201,0.00577901250867591,39.054481899147866,0.00032832026227497306,2.4825501326026393,1.25,2.1837635640965747,6883.158412379137,0.8027204103260087,1485.7460736825476,0.17326910503204299,180.83641643729655,0.0210893130315531,23.91369003496656,0.00278883703195817,1.132862646060636,0.00013211550767934174,2.472431594501057,2.25,2.2533694746533883
P02_S03_W016,P02_S03,P02,smooth,37.21199633789063,2,2.0010004,1.75338713824749,9.1247425,4.125817,0.35476765,3.0798545,-0.75449663,0.09273182957393483,0.78986347,1.046717569231987,4.7205706,1.502207,0.3070787,2.8725135,-0.006978965,0.16791979949874686,0.5343629,0.7771455645561218,2.5004597,0.9847014,0.27439016,2.4391854,0.3209504,0.20551378446115287,0.55460757,0.9586161375045776,2.256816,0.9486864,0.07983304,1.878884,-0.076736234,0.05513784461152882,1.9708664,1.789320468902588,9.049631,3.9814034,0.35201406,3.0153625,-0.7290491,0.08771929824561403,108271.04501283786,0.8551022236817124,11572.308171520112,0.09139568616358672,6036.1991256435385,0.04767264686797272,693.2799163342102,0.00547538077258756,44.81875002869566,0.00035396917807183135,2.4507708476489722,1.25,2.2227151288033844,7361.486790558078,0.8082108274122766,1506.8932137161385,0.16544041247775385,203.27247201693132,0.022317096732369226,35.765041076324366,0.003926610787076997,0.9470528081844339,0.00010397605205073453,2.433945854090572,2.25,2.2604071643735866
P02_S03_W017,P02_S03,P02,smooth,39.21847509765625,2,2.2539635,2.475252330303192,12.933058,4.297057,0.44674745,2.9702673,-0.4193822,0.08270676691729323,1.1519486,1.1923547238111496,7.914853,2.3898249,0.4027466,4.2377124,0.22226095,0.16040100250626566,0.6221353,0.9098964184522629,3.1974099,1.1079254,0.3125228,2.9242163,0.57632524,0.22055137844611528,0.55982333,0.9134091734886169,2.416872,0.98722047,0.08905597,2.012997,-0.049466763,0.05263157894736842,2.2241273,2.458768129348755,12.997938,4.205067,0.44423872,2.9257777,-0.369728,0.09273182957393483,108713.89125530024,0.780109168249097,23331.884241408952,0.16742494081557732,6283.293595746906,0.045087659766791965,997.589286260614,0.007158501451589207,30.197466052065472,0.0002166909845015655,2.8691150673782504,1.25,2.429538025529309,7306.266057411156,0.7827207915757982,1775.8908396047993,0.190251309328887,209.12554090918906,0.022403633762162357,39.667292818007255,0.004249559842224123,3.4917704811196915,0.0003740736148269187,2.6498439386740675,2.25,2.2466227668772287
P02_S03_W018,P02_S03,P02,smooth,41.22495483398438,2,2.2647061,2.8220306038856506,12.933058,4.302451,0.44143435,2.874196,-0.4387915,0.06766917293233082,1.084243,1.0994779467582703,7.914853,2.3825264,0.37842822,5.0130143,0.22347592,0.15789473684210525,0.6428925,0.9300111532211304,3.1974096,1.1153758,0.3182123,2.8210993,0.5615516,0.19799498746867167,0.5922027,1.000215470790863,2.4181013,1.0108857,0.096084826,1.8888838,-0.13011184,0.05263157894736842,2.233753,2.856639862060547,12.997938,4.2373886,0.44035843,2.818335,-0.3804487,0.07268170426065163,113753.06322738303,0.7612481721229641,23919.521066431847,0.16007209980341627,10835.277917777621,0.07251088696279577,875.2925002796484,0.005857554926489433,46.40289805772299,0.0003105333634580007,2.965641753755202,1.25,2.5550731814240324,7742.632177401465,0.7814907348446417,1924.3759460779277,0.19423394238036967,205.1315309284878,0.0207046372825258,34.06396269295579,0.0034381939664312904,1.2990166429397487,0.00013111425773645736,2.6391055441943223,2.5,2.2559786688973085
P02_S03_W019,P02_S03,P02,smooth,43.23143383789063,2,2.0156057,2.258120432496071,9.104919,4.120171,0.36810523,3.1891036,-0.8859953,0.06516290726817042,0.79757446,1.0768430680036545,5.196374,1.5087963,0.3167128,3.2857685,-0.24213375,0.15288220551378445,0.5822501,0.8670276999473572,2.9045384,1.0570217,0.30309236,2.5668647,0.42999107,0.19047619047619047,0.58548796,1.0172742903232574,2.2005334,0.9458057,0.093564935,1.8028549,-0.16269995,0.05263157894736842,1.9753227,2.25105357170105,8.800645,4.0443716,0.36857808,3.0905535,-0.83241326,0.07017543859649122,115957.00601855383,0.8471169587991371,12345.56064706973,0.09018975350521426,7878.333083809426,0.05755469023834065,668.4636632057416,0.004883421234176849,34.87932886337332,0.000254808846883888,2.490389455636259,1.25,2.2561147492534337,8612.960786836897,0.7909927974206022,2068.310069179731,0.18994842865812014,169.55755345618718,0.01557174203522153,36.8699505411219,0.0033860441305912027,1.0984185436521654,0.00010087601442583271,2.6369299620415636,2.5,2.30567552986804
P02_S03_W020,P02_S03,P02,smooth,45.23791088867188,2,2.1550481,2.5336548388004303,9.562214,4.198271,0.4132791,2.5796227,-0.6905409,0.06265664160401002,0.84798974,1.1176253110170364,5.196374,1.6788247,0.3461277,3.1534994,-0.14998731,0.15538847117794485,0.5709317,0.789083942770958,3.578239,1.0357344,0.31550738,3.4930553,0.5829485,0.21804511278195488,0.5674175,1.0100193619728088,2.183154,0.9372401,0.09267361,1.7717826,-0.11456371,0.05012531328320802,2.1128314,2.5390095710754395,9.452906,4.047058,0.41294047,2.546354,-0.6532329,0.06766917293233082,111814.3519777168,0.8519962883065629,7944.906357800016,0.06053812062639159,10419.56081831234,0.07939434416036116,1015.1902532737762,0.007735485762030157,43.94539963549118,0.0003348525186198696,2.6398546297763907,1.25,2.203790729423224,7278.074990443599,0.7452544484599165,2255.9501075443372,0.23100295824907016,199.99437210351365,0.020478862291580618,29.632240792718576,0.0030342582753826405,2.240981026536841,0.00022947016637417996,2.675731346950698,2.5,2.2997030037530797
P02_S03_W021,P02_S03,P02,smooth,47.24438452148438,2,2.1182184,2.680004060268402,9.024413,3.9876273,0.42256412,2.3906295,-0.6053588,0.06265664160401002,0.7993462,1.0561128556728363,4.3170376,1.6178545,0.34618238,2.9767034,-0.018437555,0.16791979949874686,0.5514442,0.7641016840934753,3.5498981,1.0044262,0.2941273,3.740363,0.64084107,0.20802005012531327,0.5813989,1.0394474565982819,2.2039955,0.9501714,0.086559325,1.7283762,0.1063842,0.045112781954887216,2.092658,2.7398886680603027,9.051501,3.9791698,0.42265955,2.3926008,-0.5894429,0.06766917293233082,116156.81146086863,0.8216049890363663,12773.407633872434,0.09034937604602113,11672.031560139709,0.08255907889854015,746.6013505026251,0.005280890433195939,29.054508137798017,0.0002055095051232051,2.841113508181272,1.25,2.3579770061896053,8575.184220319152,0.7870896536964942,2132.590084636964,0.19574385203482117,149.05554578490404,0.013681347817040324,36.534809876523745,0.0033534172695021216,1.4283136055000552,0.0001311004909327987,2.4317556538370266,2.25,2.3020763593231797
P02_S03_W022,P02_S03,P02,smooth,49.250853515625,2,2.0557241,2.1328810453414917,10.708535,4.273896,0.40517396,3.444325,-0.97976166,0.07769423558897243,0.9265558,1.1119571775197983,5.1111584,1.9564601,0.35303798,3.3567266,-0.3082128,0.17543859649122806,0.603996,0.8698043972253799,3.2124977,1.0896862,0.29358476,2.898979,0.5028792,0.18045112781954886,0.5763311,1.0273069590330124,2.239496,0.93012255,0.08821872,1.738001,0.105695926,0.045112781954887216,2.0213704,2.0873517990112305,10.556854,4.205293,0.40041044,3.4057462,-0.95804757,0.07769423558897243,111112.68804300582,0.888738849297875,7355.87414261465,0.05883622506330724,5077.992411074609,0.04061650574428587,1426.6326814749582,0.011410973040397133,49.506837392951326,0.00039598222733986093,2.467694833932292,1.25,2.1574601252942682,7841.503907116999,0.8095833898476944,1619.1917458840614,0.16717083329595367,188.03145329523267,0.019413003316695484,35.684473344587815,0.003684185742612556,1.4382053001707171,0.00014848518039407737,2.475728348758289,2.25,2.2498555363185186
P02_S03_W023,P02_S03,P02,smooth,51.25731909179687,2,2.1190088,2.7843183279037476,10.854205,4.160781,0.40921572,3.0505157,-0.7103939,0.06265664160401002,0.99510247,1.1583946198225021,5.4751797,2.0326388,0.36561015,3.2117083,-0.24296844,0.17794486215538846,0.662024,1.0052419751882553,3.2124977,1.1357757,0.3125482,2.6461146,0.44441444,0.17794486215538846,0.58320594,1.0465742945671082,2.266057,0.8974372,0.092280835,1.6700572,-0.060480326,0.05764411027568922,2.0829952,2.756315231323242,10.730338,4.1624656,0.40653238,2.9581409,-0.6462509,0.05764411027568922,94100.1972523007,0.7160633175709085,26951.654342670747,0.20509086682244276,9779.038036532102,0.07441440744610209,559.7599605160932,0.0042595402143082595,22.545986760530518,0.00017156557105155849,3.0545849951453343,1.25,2.6081067770360256,8549.889200046679,0.8090191456417184,1735.9580361038554,0.16426216227819057,224.9130118744765,0.021282022310815586,53.398792664865184,0.005052772569238983,4.057041792120865,0.0003838908794837305,2.4731521305428332,2.25,2.308903757730862
P02_S03_W024,P02_S03,P02,smooth,53.2637724609375,2,2.0732682,2.6456502079963684,9.859724,4.079743,0.39218414,2.8749683,-0.7362395,0.05263157894736842,0.95185125,1.0941875874996185,5.161168,1.9520582,0.34398788,3.095254,-0.004563428,0.15288220551378445,0.6589419,0.9213763773441315,3.9327662,1.0987556,0.29925507,4.0716515,0.82337916,0.18295739348370926,0.57910436,1.0757674276828766,2.3223872,0.92003584,0.089172825,1.6584008,-0.08582596,0.05012531328320802,2.0403476,2.683887004852295,9.389883,4.1525784,0.39318115,2.7410736,-0.66130877,0.05764411027568922,98937.10159618488,0.7595827858340145,21643.968048542323,0.16617007453802485,9108.322593605079,0.0699285196180866,529.4131064937977,0.004064532675809713,33.06632630873239,0.0002538644436684412,2.850724094630372,1.25,2.4963842160255663,7395.55325973598,0.7850027386127137,1778.1764142138886,0.18874495333487332,212.06214216515394,0.022509385911942903,34.37078810081676,0.003648295379645695,0.8911347950192947,9.458971222231442e-05,2.497130945388048,2.25,2.3333253499795656
P02_S03_W025,P02_S03,P02,smooth,55.27022705078125,2,1.9758937,2.03108611702919,9.278677,4.208611,0.35521305,3.2908936,-0.9766077,0.07268170426065163,0.9193293,1.2591831535100937,5.09373,1.7877843,0.30014598,2.695245,-0.00014144898,0.12531328320802004,0.59405905,0.8665393143892288,3.936434,1.0114994,0.26638606,5.061055,0.8871337,0.18295739348370926,0.55640084,0.9598194807767868,2.4503903,0.9389214,0.081691675,1.9084909,-0.027545728,0.045112781954887216,1.9427787,2.0166642665863037,9.122065,4.138044,0.3530184,3.2016807,-0.9393454,0.07268170426065163,95185.96514526183,0.7981461359092427,16826.112348809744,0.14108904115309895,6668.427659323631,0.05591559386677511,542.0873747369122,0.0045454699420357705,36.22262995768656,0.0003037312495500502,2.50877486163553,1.25,2.348862121012727,7737.114288228216,0.7824487157492445,1916.8217758487424,0.1938467858895347,203.07068122004492,0.020536389641897666,29.83461237589211,0.003017152554397518,1.4918123659756324,0.00015086589475257412,2.3624038030051415,2.25,2.3486261991838506
P02_S03_W026,P02_S03,P02,smooth,57.27667553710938,2,1.9429624,2.50393483042717,8.632489,4.0074244,0.33915436,2.714773,-0.7960622,0.06766917293233082,0.8219597,1.208517000079155,4.161059,1.5165497,0.29232988,2.6031024,0.14199698,0.13032581453634084,0.5534254,0.8521880805492401,2.734306,1.0063767,0.26869395,2.5281615,0.25048873,0.20300751879699247,0.5429765,0.9015520960092545,2.4336162,0.9588446,0.07940236,2.05974,0.04332367,0.047619047619047616,1.9062717,2.4829912185668945,8.583021,3.926233,0.3373811,2.7016308,-0.7860794,0.06766917293233082,88526.90121949378,0.8032790852498153,17119.884895320385,0.15534312495812136,3592.1522483495014,0.03259462075802177,942.7382341725014,0.008554257473652068,25.110131165496554,0.0002278453545223763,2.4209163856120695,1.25,2.264916459529783,7198.006909023878,0.8330818142393686,1257.3014317276109,0.14551735932293464,158.05262953350243,0.018292670876989877,25.32209584450442,0.002930724826067674,1.5172017397585549,0.00017559766111652537,2.3707222049576364,2.25,2.281382564238868
P02_S03_W027,P02_S03,P02,smooth,59.28311108398437,2,2.0334828,2.573308527469635,8.522026,4.0297794,0.37497285,2.5403624,-0.74181247,0.06015037593984962,0.8416815,1.0729678124189377,5.064146,1.6874678,0.32171437,3.156311,0.08409252,0.15037593984962405,0.6027509,0.8729092329740524,3.31331,1.068127,0.30382887,3.0636175,0.47509423,0.20551378446115287,0.5414036,0.9428602010011673,2.1374025,0.93281436,0.08893247,1.8880343,0.016587544,0.05263157894736842,1.9961944,2.6161623001098633,8.510319,3.946199,0.3782462,2.5341394,-0.7195159,0.06516290726817042,98188.76574898511,0.8489604703835905,8356.680314165027,0.07225359435208259,7831.58574292811,0.0677135175847181,1239.6605529258277,0.010718362717974897,40.93507836958253,0.00035393319309738976,2.6163525654969355,1.25,2.304838668338451,6157.253751274663,0.7879609916682341,1471.6201156995974,0.1883273440672349,153.8307911730986,0.019686156792997296,30.24098153073227,0.003870023026262898,1.2105977726996229,0.000154923584445464,2.5323542236497185,2.25,2.2381251893263974
P02_S03_W028,P02_S03,P02,smooth,61.289551513671874,2,2.0105498,2.0963894426822662,10.2210045,4.198705,0.3729069,3.2627988,-0.9650444,0.06265664160401002,0.8563221,1.0307179167866707,5.1043983,1.8013841,0.3140789,3.4942877,-0.15504749,0.14536340852130325,0.6168146,0.8957138508558273,3.2359803,1.1805384,0.3106852,3.0486817,0.59556925,0.19047619047619047,0.56693596,1.0552777647972107,2.097074,0.9191866,0.08954586,1.7041489,0.025913939,0.05012531328320802,1.978226,2.0945887565612793,9.649687,4.0556536,0.370677,3.0962915,-0.90804064,0.06766917293233082,105081.23542975237,0.780915964918305,19624.90582178934,0.14584337730306413,9003.364055036835,0.06690890813945621,822.3729459270568,0.006111501829654973,29.620362357217836,0.00022012506568672643,2.7855398007981935,1.25,2.4910536363245805,7791.4977984678,0.7823717362883096,1852.7654065409383,0.18604270007435597,282.1463433619296,0.028331308081339594,30.7168872981047,0.0030843908411956945,1.6888789305163698,0.0001695862817940699,2.5294085068031493,2.25,2.3191592920058217
P02_S03_W029,P02_S03,P02,smooth,63.2959951171875,2,2.072854,2.1087523251771927,9.7644,4.164294,0.36051437,3.119643,-1.0138252,0.06766917293233082,0.8178383,1.1102925688028336,5.3659887,1.6481984,0.30168548,3.4870126,-0.16542685,0.13784461152882205,0.5813988,0.8754120022058487,2.8480568,1.0727608,0.30646646,2.6009736,0.33001983,0.19799498746867167,0.57350904,1.0119613260030746,2.1367993,0.9440817,0.09003001,1.7563694,-0.04935155,0.047619047619047616,2.036708,2.128418207168579,9.094574,4.129081,0.35427183,2.9581513,-0.96684,0.06766917293233082,108096.31691311715,0.8500153534228447,13225.46042580739,0.10399840382219677,5153.840016973914,0.04052721932268981,663.048576363971,0.005213882267862391,31.16436176919682,0.000245060948790076,2.4257898957843493,1.25,2.2579514601574773,8049.818964832382,0.8011885669276163,1653.0802579278495,0.1645290420382921,307.09599479077946,0.03056488612359229,35.19974094525916,0.003503386862159422,2.1512452560127118,0.00021411079072764544,2.596403600374829,2.25,2.2593161215896806
P02_S03_W030,P02_S03,P02,smooth,65.3024404296875,2,2.168016,2.4858016967773438,10.07214,4.228779,0.3835222,2.627548,-0.6645649,0.06015037593984962,0.8920648,1.2087701708078384,5.3152494,1.7140542,0.3253884,3.2839038,0.1620829,0.13032581453634084,0.52387834,0.8034783005714417,2.6787624,0.9858337,0.28632888,2.3569589,0.21573325,0.22305764411027568,0.5632923,0.9859341531991959,2.1146793,0.9211267,0.09061386,1.7553077,-0.092587136,0.05764411027568922,2.1309404,2.4448821544647217,10.0081,4.203332,0.38251075,2.5974884,-0.63797265,0.07017543859649122,110230.90727400986,0.8192506828673594,16627.408007526057,0.12357709558371482,6846.839315362243,0.050886615408600115,823.9213865061733,0.006123492722837767,21.698909371722202,0.00016126916451908552,2.68067426252024,1.25,2.3718618771025164,7543.520837568981,0.769694979829634,1970.026937210042,0.2010095652083301,249.03644521529688,0.025410164007527856,36.530395995401896,0.003727339396852603,1.546653892430557,0.00015781115505228782,2.6482546581808433,2.25,2.349561834848381
P02_S03_W031,P02_S03,P02,smooth,67.30888720703125,2,2.0134997,2.3493127822875977,10.183792,4.077459,0.39315826,2.8502762,-0.60308886,0.07769423558897243,0.8847952,1.1278749853372574,5.751349,1.6772383,0.34024897,3.4439864,-0.07417311,0.14285714285714285,0.49839985,0.7277543842792511,2.561639,0.92276037,0.26785848,2.5036871,0.38240024,0.19799498746867167,0.5787541,1.0401518046855927,2.055393,0.8980331,0.087078795,1.6295661,-0.056861553,0.05012531328320802,1.9840093,2.356632947921753,10.053544,3.8654063,0.3935544,2.8176281,-0.57103693,0.08771929824561403,110154.64263465168,0.8403023449162312,10443.117694667559,0.07966415284166008,9396.06101192576,0.0716767982942325,1065.9845279135009,0.008131743492837205,29.469415878178964,0.00022480413601701032,2.7986135423722445,1.25,2.311062434419583,7422.332529379458,0.7921684931121447,1752.7358836503556,0.18706547278486962,151.82577322749432,0.016204015855816913,41.10753888720113,0.004387313153503447,1.6339364171744069,0.0001743862787487265,2.6028214806929837,2.25,2.304603397008875
P02_S03_W032,P02_S03,P02,smooth,69.31533544921875,2,2.0613217,2.8109545409679413,9.484695,3.9847023,0.4298476,2.633284,-0.61997324,0.06766917293233082,0.9514839,1.1143216043710709,5.8371124,1.9892088,0.3713307,3.4853697,-0.4467079,0.15538847117794485,0.559316,0.7897532880306244,2.6531556,1.0729119,0.26340178,2.6475472,0.3834805,0.17794486215538846,0.5887835,1.0563863664865494,2.0823612,0.92531466,0.09577198,1.6670223,-0.089672126,0.047619047619047616,2.0231938,2.7758617401123047,9.367846,3.8694952,0.43199897,2.5841577,-0.5827239,0.06766917293233082,105406.2664769523,0.8124366895956522,12541.431644675196,0.09666521307267802,10928.646089800806,0.08423439466857167,823.275565795968,0.006345536158863133,41.26797502756344,0.0003180799219849106,2.8335620314328174,1.25,2.4169370518388402,7899.809152164512,0.8073955725423001,1695.8567240282275,0.1733240872371351,132.75406837498042,0.013568055250242185,54.10764744309423,0.00553004182060071,1.7644877332401554,0.00018033848111798445,2.5853489592036523,2.25,2.1622243916242705
P02_S04_W000,P02_S04,P02,smooth,5.058193359375,3,3.7446039,4.397755146026611,33.590244,7.713617,1.0624442,6.247414,-0.5655833,0.11278195488721804,2.6750224,3.1229962408542633,21.249825,4.901268,0.9268359,5.6025476,-0.084942915,0.15037593984962405,1.9587183,1.7473074197769165,21.236755,2.993238,0.87020195,28.20198,3.7176507,0.17794486215538846,0.8395278,0.9955944120883942,4.9432054,1.4418203,0.19489095,5.553717,1.3006805,0.08771929824561403,3.3770242,4.218703269958496,22.44506,6.7575755,1.0233396,4.672136,0.6095393,0.11278195488721804,172074.59263412008,0.38166711967080746,178279.21836701303,0.39542918410959355,59704.57955394883,0.13242672587907567,33129.67753858066,0.07348271704852195,7652.8671871570305,0.016974311732098752,6.337786513282061,1.25,3.7831800489722163,10049.71665789055,0.5472860378297415,7361.367810746223,0.40088431935914337,739.7090822116509,0.040282971802238235,176.33106144215705,0.009602611819629854,35.6815225635218,0.0019431392717116983,3.3733650838487166,1.25,2.9961825028882796
P02_S04_W001,P02_S04,P02,smooth,7.0645283203125,3,3.395241,4.1525896191596985,22.182009,6.248561,0.66786647,3.9824483,-0.2677946,0.07769423558897243,2.0303717,2.1718182265758514,14.503512,4.2609935,0.5879823,5.1734357,0.4072715,0.13784461152882205,1.0567933,1.2497029304504395,5.7946653,2.2491515,0.4358206,5.4526405,1.4084237,0.18295739348370926,0.6673962,0.9532991945743561,3.631617,1.203515,0.123041205,3.3904603,0.48658782,0.07017543859649122,3.1082566,4.174678087234497,19.34076,5.627122,0.6468532,3.605461,0.22390613,0.07268170426065163,228333.8726480061,0.776025911920456,49799.615302147955,0.1692512434968975,13669.165438889679,0.04645664899337296,2201.205573209151,0.007481117639113183,230.98029785972003,0.0007850201733256199,3.031142194942133,1.25,2.611315862557326,10303.779454061925,0.7732084905006598,2367.5535460517276,0.17766417766254516,604.6761687534804,0.04537565558036942,46.20841975596923,0.0034675375814501694,3.7693388891738886,0.0002828559021160567,3.087296577034367,2.5,2.4795827028370154
P02_S04_W002,P02_S04,P02,smooth,9.07086962890625,3,2.4962199,3.093782275915146,12.299557,4.995993,0.507559,2.7571127,-0.21960543,0.07017543859649122,1.4179318,1.847263440489769,9.258119,2.6669955,0.45191485,3.782961,-0.15690868,0.13784461152882205,0.6819293,0.9400552958250046,3.2519407,1.2212952,0.29553065,2.5268004,0.5093127,0.14285714285714285,0.54762137,0.8872864246368408,2.3321345,0.93625677,0.09413755,1.9875485,-0.160295,0.05764411027568922,2.423583,3.0559773445129395,11.857422,4.7617974,0.4987962,2.6723316,-0.12844302,0.07017543859649122,89971.54665564418,0.5537040464388215,60466.328613293896,0.37212265511698855,10886.877767334412,0.06700016279513124,1094.8372110644534,0.006737861207148118,70.50256989549041,0.000433887819944684,3.531396811621188,1.25,2.9283368085593824,5850.98012293673,0.7767790175131634,1402.032435151581,0.18613452013438153,233.47436339116462,0.03099617205988263,44.56497209768196,0.00591646775654467,1.3092088519565237,0.00017381121527924255,2.8112889889894435,2.25,2.342351064155144
P02_S04_W003,P02_S04,P02,smooth,11.077209228515626,3,2.1790812,2.3426243513822556,11.704561,4.7797446,0.45063448,3.8163345,-0.9306341,0.09273182957393483,1.2805916,1.76551853120327,6.2769084,2.4074912,0.41961497,2.4653656,-0.0060470533,0.13283208020050125,0.60307163,0.8826523870229721,2.6136398,1.1094933,0.2699175,2.4116285,0.3852107,0.15789473684210525,0.52022487,0.7962018400430679,2.171161,0.9089324,0.08602877,2.0159864,-0.0658753,0.06015037593984962,2.1260114,2.3307549953460693,11.566776,4.596599,0.44602314,3.7180173,-0.86252373,0.08771929824561403,94770.5393519608,0.6609428382806717,41243.309825180695,0.2876365423510702,5666.963736761109,0.03952218824774509,1660.914112279546,0.011583444549508649,45.061354309747315,0.0003142641122221191,3.0731218534103735,1.25,2.6598042401695845,5757.847228469977,0.7739398041683403,1517.894281448131,0.2040274353101197,129.11434644153817,0.017354877271872435,33.11783060503825,0.004451526120076393,1.6766027415742744,0.0002253601990455906,2.667336843981964,2.25,2.277045740921935
P02_S04_W004,P02_S04,P02,smooth,13.08354248046875,3,2.1925,2.7704831659793854,10.696903,4.192761,0.43361372,3.0317626,-0.8269771,0.07268170426065163,1.093654,1.3669167160987854,6.126556,2.175263,0.38837498,2.9820874,0.12920652,0.14035087719298245,0.5332858,0.741449773311615,2.666697,0.9986871,0.2758909,2.6914697,0.27097452,0.19799498746867167,0.53436387,0.8619066476821899,2.2151918,0.9241491,0.09039626,1.9459726,-0.04388205,0.05263157894736842,2.1398075,2.7513933181762695,10.422754,4.058442,0.4314084,2.9634302,-0.79552346,0.07268170426065163,108010.51684641179,0.7759708589807036,22902.416683354422,0.16453590321938097,6800.299579192613,0.048854819510730924,1440.7686173846128,0.010350792628963516,39.8166728515628,0.00028605156920334895,2.774795361753491,1.25,2.499293240214297,6720.084888860752,0.7532600570705876,2071.6985682940704,0.23221846265260507,76.62604167222854,0.008589078483039995,51.50026173659877,0.0057727083417003,1.424657812126073,0.00015969111143922945,2.714033315827875,2.25,2.2395795115175945
P02_S04_W005,P02_S04,P02,smooth,15.089871826171876,3,2.5485058,3.375701367855072,15.599283,4.5193157,0.54245,3.5747993,0.3072502,0.07017543859649122,1.6683477,1.4129839837551117,15.01218,3.6604397,0.47959498,9.183678,0.55146384,0.14536340852130325,0.5903759,0.7382512986660004,3.5436394,1.1618747,0.31050977,3.489583,0.6671473,0.20050125313283207,0.5523967,0.9395749866962433,2.4351616,0.9014715,0.09931736,1.8285328,-0.018829823,0.05764411027568922,2.5142593,3.3360507488250732,15.590743,4.410844,0.54302365,3.6454203,0.36162993,0.07017543859649122,110442.31613359446,0.7262885466525207,33665.45708881668,0.22139010442204937,6326.197278346687,0.04160221179687795,1591.0747661006822,0.01046319399974317,38.87632957903321,0.0002556577396926915,3.0607014262013816,1.25,2.562616061208869,6902.570517495249,0.8034433172927387,1471.7399910659014,0.171307146753128,158.10344802293838,0.018402877367642498,56.05999081421601,0.006525253870715731,2.7562341844580565,0.00032081931373012604,2.664594625866351,2.25,2.2204150445003865
P02_S04_W006,P02_S04,P02,smooth,17.09619970703125,3,2.4945378,2.8169830441474915,15.599283,5.011428,0.5348983,3.8922675,0.042415503,0.09022556390977443,1.6931462,1.6919778138399124,15.01218,3.638918,0.47595483,8.651024,0.46082532,0.13283208020050125,0.6255684,0.8210381716489792,3.5359693,1.2026246,0.30820516,3.1459038,0.52374,0.20551378446115287,0.5572159,0.9020165055990219,2.3856587,0.92533785,0.1019879,1.8861725,-0.065958254,0.05764411027568922,2.4489133,2.7793257236480713,15.590743,4.901378,0.5300661,3.9640577,0.11757128,0.09022556390977443,110535.35717541161,0.5156634848773424,91224.30757322618,0.4255746355809175,11385.655830051917,0.05311573701816954,1160.2734145037282,0.005412843886540756,50.000048654853344,0.0002332574842317855,3.972379917423463,1.25,2.917335760991122,7761.225982923119,0.8145749573216552,1382.1761420876605,0.14506549280092246,226.8827607051731,0.023812348142558445,151.0043948509551,0.01584857840265744,6.6541775821641505,0.0006983853365342435,2.9128341745791153,2.5,2.287163177756463
